author,title,description,url,source,image,category,language,country,published_at
Ricardo Bonfim,Ibovespa fecha em alta puxado por bancos; dólar tem maior queda em 2 anos e meio corrigindo rali de 6%,"Mercado encerra a sessão com desempenho positivo graças a bancos, frigoríficos e varejistas
The post Ibovespa fecha em alta puxado por bancos; dólar tem maior queda em 2 anos e meio corrigindo rali de 6% appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-puxado-por-bancos-dolar-tem-maior-queda-em-2-anos-e-meio-corrigindo-rali-de-6/,InfoMoney,,business,pt,br,2021-01-12T21:32:26+00:00
Ricardo Bonfim,"Ibovespa tem 4ª queda consecutiva e fecha semana com perda de 2,5%; dólar tem maior alta em 4 meses","Aumento do risco fiscal no Brasil pesa sobre o mercado, que estará fechado na próxima segunda-feira por causa de feriado na cidade de São Paulo
The post Ibovespa tem 4ª queda consecutiva e fecha semana com perda de 2,5%; dólar tem maior alta em 4 meses appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-4a-queda-consecutiva-e-fecha-semana-com-perda-de-25-dolar-tem-maior-alta-em-4-meses/,InfoMoney,,business,pt,br,2021-01-22T21:34:50+00:00
Lara Rizério,Ibovespa tem nova alta e renova máxima histórica no intraday acompanhando rali no exterior; dólar cai,"Em destaque no radar dos mercados, Senado pode decidir sobre aumento na ajuda federal nos EUA já nesta terça-feira
The post Ibovespa tem nova alta e renova máxima histórica no intraday acompanhando rali no exterior; dólar cai appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-nova-alta-e-renova-maxima-historica-no-intraday-acompanhando-rali-no-exterior-dolar-cai/,InfoMoney,,business,pt,br,2020-12-29T13:16:39+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 1,5%, encosta em 118 mil pontos e atinge máxima desde janeiro; dólar sobe a R$ 5,10","Bolsa dispara rumo à máxima histórica após zerar as perdas no ano na sessão anterior
The post Ibovespa fecha em alta de 1,5%, encosta em 118 mil pontos e atinge máxima desde janeiro; dólar sobe a R$ 5,10 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-15-encosta-em-118-mil-pontos-e-atinge-maxima-desde-janeiro-dolar-sobe-a-r-510/,InfoMoney,,business,pt,br,2020-12-16T21:14:18+00:00
rodrigoumpieres,"Ibovespa Futuro cai forte com temor externo sobre nova cepa do coronavírus e queda do petróleo; dólar vai a R$ 5,20","Índice segue dia de temor no exterior com casos de Covid na Europa e restrições contra o Reino Unido, que ajudam a derrubar o petróleo em mais de 5%
The post Ibovespa Futuro cai forte com temor externo sobre nova cepa do coronavírus e queda do petróleo; dólar vai a R$ 5,20 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-forte-com-temor-externo-sobre-nova-cepa-do-coronavirus-e-queda-do-petroleo-dolar-vai-a-r-520/,InfoMoney,,business,pt,br,2020-12-21T12:09:15+00:00
Ricardo Bonfim,"Ibovespa Futuro opera entre perdas e ganhos após troca na Saúde e com expectativa por BC e Fed; dólar cai a R$ 5,62","Pré-market mostra desempenho errático já com os investidores em compasso de espera por decisões de política monetáriaThe post Ibovespa Futuro opera entre perdas e ganhos após troca na Saúde e com expectativa por BC e Fed; dólar cai a R$ 5,62 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-opera-entre-perdas-e-ganhos-apos-troca-na-saude-e-com-expectativa-por-bc-e-fed-dolar-cai-a-r-562/,InfoMoney,,business,pt,br,2021-03-16T12:13:58+00:00
Ricardo Bonfim,"Ibovespa interrompe sequência de 7 altas semanais apesar de subir 1% hoje; dólar tem valorização a R$ 5,19","Mercado termina sessão com ganhos, mas não é capaz de superar correção depois de um prolongado rali
The post Ibovespa interrompe sequência de 7 altas semanais apesar de subir 1% hoje; dólar tem valorização a R$ 5,19 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-interrompe-sequencia-de-7-altas-semanais-apesar-de-subir-1-hoje-dolar-tem-valorizacao-a-r-519/,InfoMoney,,business,pt,br,2020-12-23T21:27:11+00:00
Ricardo Bonfim,"Ibovespa se descola de Wall Street e fecha em alta de 0,7% em meio a aprovação de vacina na Europa; dólar sobe a R$ 5,16","Mercado registrou ganhos em uma sessão de baixo volume se recuperando da forte queda no pregão anterior
The post Ibovespa se descola de Wall Street e fecha em alta de 0,7% em meio a aprovação de vacina na Europa; dólar sobe a R$ 5,16 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-se-descola-de-wall-street-e-fecha-em-alta-de-07-em-meio-a-aprovacao-de-vacina-na-europa-dolar-sobe-a-r-516/,InfoMoney,,business,pt,br,2020-12-22T21:26:16+00:00
Lara Rizério,"Rali de commodities continua com dólar e EUA, ações sobem até 8% e Vale vai a R$ 102; varejistas caem","Confira os destaques da B3 na sessão desta quinta-feira (7)
The post Rali de commodities continua com dólar e EUA, ações sobem até 8% e Vale vai a R$ 102; varejistas caem appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/acoes-de-vale-siderurgicas-e-petrobras-seguem-rali-reajuste-impulsiona-suzano-e-cogna-sobe-com-negociacoes-com-eleva/,InfoMoney,,business,pt,br,2021-01-07T21:45:16+00:00
rodrigoumpieres,"Ibovespa sobe 0,73% após 3 quedas, mas fecha longe das máximas com fiscal e exterior; dólar vai a R$ 5,38","Índice perdeu força após chegar a subir 1,56% na máxima do dia, mas conseguiu encerrar uma sequência de três quedasThe post Ibovespa sobe 0,73% após 3 quedas, mas fecha longe das máximas com fiscal e exterior; dólar vai a R$ 5,38 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-073-apos-3-quedas-mas-fecha-longe-das-maximas-com-fiscal-e-exterior-dolar-vai-a-r-538/,InfoMoney,,business,pt,br,2021-02-11T21:20:44+00:00
Ricardo Bonfim,Ibovespa Futuro cai com falta de acordo para estímulos nos EUA e adiamento da PEC Emergencial no Brasil; dólar sobe,"Pré-market reflete impasses tanto aqui como lá fora para passar importantes projetos legislativos
The post Ibovespa Futuro cai com falta de acordo para estímulos nos EUA e adiamento da PEC Emergencial no Brasil; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-falta-de-acordo-para-estimulos-nos-eua-e-adiamento-da-pec-emergencial-no-brasil-dolar-sobe/,InfoMoney,,business,pt,br,2020-12-11T12:20:32+00:00
Ricardo Bonfim,Ibovespa Futuro cai com falta de acordo para estímulos nos EUA e adiamento da PEC Emergencial no Brasil; dólar sobe,"Pré-market reflete impasses tanto aqui como lá fora para passar importantes projetos legislativos
The post Ibovespa Futuro cai com falta de acordo para estímulos nos EUA e adiamento da PEC Emergencial no Brasil; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-falta-de-acordo-para-estimulos-nos-eua-e-adiamento-da-pec-emergencial-no-brasil-dolar-sobe/,InfoMoney,,business,pt,br,2020-12-11T12:20:32+00:00
Ricardo Bonfim,"Ibovespa fecha em leve queda com invasão do Capitólio nos EUA após bater máxima histórica; dólar sobe a R$ 5,30","Mercado encerra sessão com bastante nervosismo graças à instabilidade política americana e à onda azul que deve levar os Democratas ao controle do Senado
The post Ibovespa fecha em leve queda com invasão do Capitólio nos EUA após bater máxima histórica; dólar sobe a R$ 5,30 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-leve-queda-com-invasao-do-capitolio-nos-eua-apos-bater-maxima-historica-dolar-sobe-a-r-530/,InfoMoney,,business,pt,br,2021-01-06T21:28:17+00:00
Ricardo Bonfim,"Ibovespa fecha sessão em queda de 2,5% e consolida maior baixa semanal desde outubro; dólar cai 2,1% em 5 dias","Bolsa recuou 3,78% em período marcado por tensão política nos EUA e avanço do coronavírus
The post Ibovespa fecha sessão em queda de 2,5% e consolida maior baixa semanal desde outubro; dólar cai 2,1% em 5 dias appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-sessao-em-queda-de-25-e-consolida-maior-baixa-semanal-desde-outubro-dolar-cai-21-em-5-dias/,InfoMoney,,business,pt,br,2021-01-15T21:36:31+00:00
Ricardo Bonfim,"Ibovespa tem leve alta seguindo recuperação de Wall Street após tombo da véspera; dólar cai a R$ 5,53","Mercado registra desempenho positivo depois de um dia muito ruim na esteira da disparada nos yields das treasuriesThe post Ibovespa tem leve alta seguindo recuperação de Wall Street após tombo da véspera; dólar cai a R$ 5,53 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-leve-alta-seguindo-recuperacao-de-wall-street-apos-tombo-da-vespera-dolar-cai-a-r-553/,InfoMoney,,business,pt,br,2021-03-19T13:21:17+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 2% e encosta nos 115 mil pontos com exterior e PEC Emergencial; dólar cai a R$ 5,54","Mercado estendeu os ganhos da véspera em meio à melhora no cenário fiscalThe post Ibovespa fecha em alta de 2% e encosta nos 115 mil pontos com exterior e PEC Emergencial; dólar cai a R$ 5,54 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-2-e-encosta-nos-115-mil-pontos-com-exterior-e-pec-emergencial-dolar-cai-a-r-554/,InfoMoney,,business,pt,br,2021-03-11T21:26:41+00:00
Ricardo Bonfim,"Ibovespa Futuro sobe descolado do exterior com investidores refletindo resultados e após forte queda da véspera; dólar sobe a R$ 5,53","Pré-market mostra desempenho mais forte graças aos números do quarto trimestre de empresas brasileirasThe post Ibovespa Futuro sobe descolado do exterior com investidores refletindo resultados e após forte queda da véspera; dólar sobe a R$ 5,53 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-descolado-do-exterior-com-investidores-refletindo-resultados-e-apos-forte-queda-da-vespera-dolar-sobe-a-r-553/,InfoMoney,,business,pt,br,2021-02-26T12:24:17+00:00
Redação,MB Associados revisa projeções e vê dólar superando R$ 6 no curto prazo com maior polarização entre Lula e Bolsonaro,"Estimativa para o dólar ao final de 2021 passou de R$ 5,40 para R$ 5,60, enquanto da Selic foi de 4% para 5,5% e para o IPCA foi de 4% para 4,3%The post MB Associados revisa projeções e vê dólar superando R$ 6 no curto prazo com maior polarização entre Lula e Bolsonaro appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/mb-associados-revisa-projecoes-e-ve-dolar-superando-r-6-no-curto-prazo-com-maior-polarizacao-entre-lula-e-bolsonaro/,InfoMoney,,business,pt,br,2021-03-09T20:10:08+00:00
Ricardo Bonfim,"Ibovespa sobe e volta aos 122 mil pontos com dados da China e expectativas por anúncio de pacote de Biden; dólar cai a R$ 5,27","Mercado registra desempenho positivo com o noticiário internacional em foco
The post Ibovespa sobe e volta aos 122 mil pontos com dados da China e expectativas por anúncio de pacote de Biden; dólar cai a R$ 5,27 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-e-volta-aos-122-mil-pontos-com-dados-da-china-e-expectativas-por-anuncio-de-pacote-de-biden-dolar-cai-a-r-527/,InfoMoney,,business,pt,br,2021-01-14T13:19:21+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 1,9% e atinge máxima desde 19 de fevereiro com Anvisa, BCE e alta do petróleo; dólar cai a R$ 5,03","Mercado se aproxima de zerar perdas no ano em meio a vacina, fluxo de estrangeiros e ambiente mais favorável às commodities
The post Ibovespa fecha em alta de 1,9% e atinge máxima desde 19 de fevereiro com Anvisa, BCE e alta do petróleo; dólar cai a R$ 5,03 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-19-e-atinge-maxima-desde-19-de-fevereiro-com-anvisa-bce-e-alta-do-petroleo-dolar-cai-a-r-503/,InfoMoney,,business,pt,br,2020-12-10T21:34:20+00:00
Anderson Figo,"Ibovespa bate em 120 mil pontos e perde força, mas encerra 2020 em alta de 3%; dólar sobe 29% no ano","Vacinação contra Covid em outros países, medidas fiscais nos EUA e decisão do ministro Ricardo Lewandowski sobre medidas extraordinárias no país pesaram
The post Ibovespa bate em 120 mil pontos e perde força, mas encerra 2020 em alta de 3%; dólar sobe 29% no ano appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-bate-em-120-mil-pontos-e-perde-forca-mas-encerra-2020-em-alta-de-3-dolar-sobe-29-no-ano/,InfoMoney,,business,pt,br,2020-12-30T21:39:52+00:00
Ricardo Bonfim,"Ibovespa segue exterior e cai após forte alta do dia anterior por aprovação da PEC Emergencial; dólar sobe a R$ 5,56","Mercado registra desempenho negativo na esteira do avanço no rendimento das treasuries, que pressiona Wall StreetThe post Ibovespa segue exterior e cai após forte alta do dia anterior por aprovação da PEC Emergencial; dólar sobe a R$ 5,56 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-segue-exterior-e-cai-apos-forte-alta-do-dia-anterior-por-aprovacao-da-pec-emergencial-dolar-sobe-a-r-556/,InfoMoney,,business,pt,br,2021-03-12T13:12:59+00:00
Ricardo Bonfim,"Ibovespa fecha em queda de 1,7% e volta a 121 mil pontos puxado por Vale e bancos; dólar cai para R$ 5,31","Mercado repercute especulação sobre saída do presidente do BB, novos lockdowns na China e votação de impeachment de Trump nos Estados Unidos
The post Ibovespa fecha em queda de 1,7% e volta a 121 mil pontos puxado por Vale e bancos; dólar cai para R$ 5,31 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-queda-de-17-e-volta-a-121-mil-pontos-puxado-por-vale-e-bancos-dolar-cai-para-r-531/,InfoMoney,,business,pt,br,2021-01-13T21:24:47+00:00
Ricardo Bonfim,"Ibovespa fecha em queda pelo 3º dia consecutivo e volta aos 112 mil pontos; dólar sobe 2% e vai a R$ 5,64","Mercado encerra mais um dia com perdas diante dos renovados temores a respeito da Covid-19The post Ibovespa fecha em queda pelo 3º dia consecutivo e volta aos 112 mil pontos; dólar sobe 2% e vai a R$ 5,64 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-queda-pelo-3o-dia-consecutivo-e-volta-aos-112-mil-pontos-dolar-sobe-2-e-vai-a-r-564/,InfoMoney,,business,pt,br,2021-03-24T20:27:04+00:00
Ricardo Bonfim,Ibovespa sobe com dado forte de varejo aqui e aumento nos estímulos do BCE; dólar cai e DIs curtos avançam após Copom,"Mercado registra desempenho positivo 
The post Ibovespa sobe com dado forte de varejo aqui e aumento nos estímulos do BCE; dólar cai e DIs curtos avançam após Copom appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-com-dado-forte-de-varejo-aqui-e-aumento-nos-estimulos-do-bce-dolar-cai-e-dis-curtos-avancam-apos-copom/,InfoMoney,,business,pt,br,2020-12-10T13:18:35+00:00
Ricardo Bonfim,"Ibovespa fecha estável, mas sobe 1,2% na semana e fica prestes a zerar perdas no ano; dólar vai a R$ 5,04","Foi a sexta semana consecutiva de ganhos na Bolsa, algo que não ocorria desde o final de 2018
The post Ibovespa fecha estável, mas sobe 1,2% na semana e fica prestes a zerar perdas no ano; dólar vai a R$ 5,04 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-estavel-mas-sobe-12-na-semana-e-fica-prestes-a-zerar-perdas-no-ano-dolar-vai-a-r-504/,InfoMoney,,business,pt,br,2020-12-11T21:31:16+00:00
Ricardo Bonfim,Ibovespa sobe em meio à apresentação de estímulo nos EUA; dólar cai e DIs têm desempenho misto após ata do Copom,"Mercado registra ganhos em meio a um noticiário internacional mais positivo
The post Ibovespa sobe em meio à apresentação de estímulo nos EUA; dólar cai e DIs têm desempenho misto após ata do Copom appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-em-meio-a-apresentacao-de-estimulo-nos-eua-dolar-cai-e-dis-tem-desempenho-misto-apos-ata-do-copom/,InfoMoney,,business,pt,br,2020-12-15T13:15:57+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 1,3% e zera perdas no ano com avanço em estímulo nos EUA e recuperação da Vale; dólar cai a R$ 5,09","Mercado volta a níveis de fevereiro em meio a boas notícias trazidas do exterior em um contexto de início de vacinação contra a Covid
The post Ibovespa fecha em alta de 1,3% e zera perdas no ano com avanço em estímulo nos EUA e recuperação da Vale; dólar cai a R$ 5,09 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-13-e-zera-perdas-no-ano-com-avanco-em-estimulo-nos-eua-e-recuperacao-da-vale-dolar-cai-a-r-509/,InfoMoney,,business,pt,br,2020-12-15T21:31:09+00:00
Anderson Figo,"Ibovespa fecha na maior pontuação em 10 meses com acordo comercial pós-Brexit e pacote fiscal nos EUA; dólar sobe a R$ 5,23","Vacinação contra a Covid-19 em diversos países também ajudou a sustentar o bom humor dos investidores na sessão
The post Ibovespa fecha na maior pontuação em 10 meses com acordo comercial pós-Brexit e pacote fiscal nos EUA; dólar sobe a R$ 5,23 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-na-maior-pontuacao-em-10-meses-com-acordo-comercial-pos-brexit-e-pacote-fiscal-nos-eua-dolar-sobe-a-r-523/,InfoMoney,,business,pt,br,2020-12-28T21:37:59+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 1,3% e zera perdas no ano com avanço em estímulo nos EUA e recuperação da Vale; dólar cai a R$ 5,09","Mercado volta a níveis de fevereiro em meio a boas notícias trazidas do exterior em um contexto de início de vacinação contra a Covid
The post Ibovespa fecha em alta de 1,3% e zera perdas no ano com avanço em estímulo nos EUA e recuperação da Vale; dólar cai a R$ 5,09 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-13-e-zera-perdas-no-ano-com-avanco-em-estimulo-nos-eua-e-recuperacao-da-vale-dolar-cai-a-r-509/,InfoMoney,,business,pt,br,2020-12-15T21:31:09+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 1,3% e apaga quase toda queda do pregão anterior; dólar cai a R$ 5,20 e bate mínima no ano","Índice se recupera um dia após queda forte com investidores de olho em plano trilionário de estímulos para a economia americana
The post Ibovespa fecha em alta de 1,3% e apaga quase toda queda do pregão anterior; dólar cai a R$ 5,20 e bate mínima no ano appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-13-e-apaga-quase-toda-queda-do-pregao-anterior-dolar-cai-a-r-520-e-bate-minima-no-ano/,InfoMoney,,business,pt,br,2021-01-14T21:29:33+00:00
Ricardo Bonfim,"Ibovespa opera entre perdas e ganhos com defesa do ajuste fiscal por Bolsonaro após ADRs caírem no feriado; dólar cai a R$ 5,42","Mercado monitora falas do presidente da República e de Paulo Guedes em meio a fortes preocupações com o ajuste fiscal
The post Ibovespa opera entre perdas e ganhos com defesa do ajuste fiscal por Bolsonaro após ADRs caírem no feriado; dólar cai a R$ 5,42 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-opera-entre-perdas-e-ganhos-com-defesa-do-ajuste-fiscal-por-bolsonaro-apos-adrs-cairem-no-feriado-dolar-cai-a-r-542/,InfoMoney,,business,pt,br,2021-01-26T13:18:57+00:00
Ricardo Bonfim,"Ibovespa Futuro cai diante de temor com 3ª onda da Covid na Europa e troca no BC da Turquia; dólar sobe a R$ 5,50","Pré-market mostra perdas em meio a uma geral aversão a risco sobre emergentesThe post Ibovespa Futuro cai diante de temor com 3ª onda da Covid na Europa e troca no BC da Turquia; dólar sobe a R$ 5,50 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-diante-de-temor-com-3a-onda-da-covid-na-europa-e-troca-no-bc-da-turquia-dolar-sobe-a-r-550/,InfoMoney,,business,pt,br,2021-03-22T12:19:28+00:00
marianafonseca,"Dólar turismo no cartão pré-pago bate R$ 6,44; euro turismo chega a R$ 7,67 e libra a R$ 9,30. O que fazer?","Saiba como encontrar a melhor cotação do dólar turismo e de outras moedas, as diferenças em relação ao dólar comercial e por que o câmbio vem subindo tantoThe post Dólar turismo no cartão pré-pago bate R$ 6,44; euro turismo chega a R$ 7,67 e libra a R$ 9,30. O que fazer? appeared first on InfoMoney.",https://www.infomoney.com.br/minhas-financas/dolar-turismo-no-cartao-pre-pago-bate-r-644-euro-turismo-chega-a-r-767-e-libra-a-r-930-o-que-fazer/,InfoMoney,,business,pt,br,2021-03-11T12:13:27+00:00
Ricardo Bonfim,"Ibovespa tem 5ª queda consecutiva e volta aos 116 mil pontos após pregão volátil; dólar desaba a R$ 5,32 com ata do Copom","Comprados tentam vencer o ajuste posterior à queda dos ADRs no feriado, mas força vendedora supera no fim da sessão
The post Ibovespa tem 5ª queda consecutiva e volta aos 116 mil pontos após pregão volátil; dólar desaba a R$ 5,32 com ata do Copom appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-5a-queda-consecutiva-e-volta-aos-116-mil-pontos-apos-pregao-volatil-dolar-desaba-a-r-532-com-ata-do-copom/,InfoMoney,,business,pt,br,2021-01-26T21:29:42+00:00
Ricardo Bonfim,"Ibovespa Futuro tem leve alta após tombo na véspera enquanto investidores monitoram mudança no BB; dólar cai a R$ 5,53","Pré-market registra variação positiva em meio à retração no yield das treasuries, que chegaram a pagar 1,75% ao ano na vésperaThe post Ibovespa Futuro tem leve alta após tombo na véspera enquanto investidores monitoram mudança no BB; dólar cai a R$ 5,53 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-tem-leve-alta-apos-tombo-na-vespera-enquanto-investidores-monitoram-mudanca-no-bb-dolar-cai-a-r-553/,InfoMoney,,business,pt,br,2021-03-19T12:15:59+00:00
renatosantiago,"A vulgarização do trilhão, seus efeitos na economia no portfólio de um gestor","Gestor global explica como movimentou seu portfólio para aproveitar a injeção de trilhões de dólares na economia.
The post A vulgarização do trilhão, seus efeitos na economia no portfólio de um gestor appeared first on InfoMoney.",https://www.infomoney.com.br/stock-pickers/a-vulgarizacao-do-trilhao-seus-efeitos-na-economia-no-portfolio-de-um-gestor/,InfoMoney,,business,pt,br,2021-01-13T15:49:29+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:39+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Reuters,Votação de indicação de Yellen em comitê do Senado será teste para apoio a plano econômico de Biden,"Biden propôs um plano de alívio ao coronavírus de 1,9 trilhão de dólares
The post Votação de indicação de Yellen em comitê do Senado será teste para apoio a plano econômico de Biden appeared first on InfoMoney.",https://www.infomoney.com.br/economia/votacao-de-indicacao-de-yellen-em-comite-do-senado-sera-teste-para-apoio-a-plano-economico-de-biden/,InfoMoney,,business,pt,br,2021-01-22T12:35:39+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
Bloomberg,Países com rápida distribuição de vacinas fortalecem moedas,"Dos 5 países que lideram o combate à Covid-19, todos, exceto um, registraram ganhos em suas moedas em relação ao dólar em janeiro
The post Países com rápida distribuição de vacinas fortalecem moedas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/paises-com-rapida-distribuicao-de-vacinas-fortalecem-moedas/,InfoMoney,,business,pt,br,2021-02-04T17:57:41+00:00
lucasbombana,Os melhores (e os piores) fundos de ações e multimercados em dezembro e em 2020,"Bolsas internacionais e dólar compõem carteiras vencedoras do ano passado, com presença maior de ativos locais em dezembro
The post Os melhores (e os piores) fundos de ações e multimercados em dezembro e em 2020 appeared first on InfoMoney.",https://www.infomoney.com.br/onde-investir/os-melhores-e-os-piores-fundos-de-acoes-e-multimercados-em-dezembro-e-em-2020/,InfoMoney,,business,pt,br,2021-01-06T19:01:05+00:00
